epoch,loss,accuracy
68.0,0.12445806,0.95091647
69.0,0.13563709,0.94806516
70.0,0.13210031,0.9484725
71.0,0.14347048,0.94246435
72.0,0.1376195,0.94949085
73.0,0.14617588,0.93839103
74.0,0.15500385,0.94246435
75.0,0.12833188,0.951222
76.0,0.14293016,0.9392057
77.0,0.14998813,0.94674134
78.0,0.12373174,0.95173115
79.0,0.1566596,0.9410387
80.0,0.13284466,0.94796336
81.0,0.15456584,0.9337067
82.0,0.14283767,0.9416497
83.0,0.14441288,0.941446
84.0,0.15252408,0.93747455
85.0,0.1506399,0.94450104
86.0,0.16024347,0.94663954
87.0,0.15816851,0.9364562
88.0,0.13778521,0.94674134
89.0,0.15550919,0.9407332
90.0,0.14084233,0.946945
91.0,0.14683187,0.94093686
92.0,0.13684916,0.9450102
93.0,0.12655033,0.951833
94.0,0.1425033,0.9471487
95.0,0.12038993,0.9553971
96.0,0.13203333,0.9476578
97.0,0.12313654,0.95519346
98.0,0.14135253,0.9472505
99.0,0.1439346,0.9489817
100.0,0.1314839,0.95234215
101.0,0.14699781,0.942668
102.0,0.14237373,0.94826883
103.0,0.12617594,0.95224035
104.0,0.12997486,0.9515275
105.0,0.15316206,0.9400204
106.0,0.14456126,0.9503055
107.0,0.1587558,0.9399185
108.0,0.14166349,0.94531566
109.0,0.14413963,0.94450104
110.0,0.13121487,0.9541752
111.0,0.12245933,0.95661914
112.0,0.13022028,0.9513238
113.0,0.12677836,0.9552953
114.0,0.13400315,0.9465377
115.0,0.18218711,0.94022405
116.0,0.1417026,0.9427699
117.0,0.12568215,0.95661914
118.0,0.120520554,0.9528513
119.0,0.13856685,0.952444
120.0,0.16031665,0.95
121.0,0.12887508,0.95173115
122.0,0.12186197,0.95162934
123.0,0.13888001,0.94857436
124.0,0.13648294,0.94806516
125.0,0.14944679,0.94093686
126.0,0.13857621,0.9526477
127.0,0.1486396,0.9440937
128.0,0.14739743,0.94867617
129.0,0.12032463,0.954277
130.0,0.12341538,0.95112014
131.0,0.16657285,0.93910384
132.0,0.14502819,0.95081466
133.0,0.12453795,0.9533605
134.0,0.13482963,0.95071286
135.0,0.13344721,0.9541752
136.0,0.12721954,0.95285136
137.0,0.14132108,0.950611
138.0,0.1547939,0.95020366
139.0,0.14286196,0.94592667
140.0,0.15208775,0.94450104
141.0,0.11650479,0.9598778
142.0,0.15262797,0.94643587
143.0,0.12533653,0.9586558
144.0,0.15361945,0.94592667
145.0,0.13231353,0.9472505
146.0,0.18383248,0.9364562
147.0,0.12666607,0.95875764
148.0,0.12297619,0.9556008
149.0,0.15296821,0.947556
150.0,0.16226254,0.9406314
151.0,0.20438345,0.9364562
152.0,0.12542869,0.9623218
153.0,0.14219135,0.94521385
154.0,0.12773593,0.954888
155.0,0.13126044,0.9582485
156.0,0.12921317,0.95519346
157.0,0.13272634,0.95437884
158.0,0.1296043,0.9553971
159.0,0.13967855,0.95234215
160.0,0.16162437,0.94796336
161.0,0.14273484,0.94796336
162.0,0.14542283,0.9483707
163.0,0.120351166,0.9574338
164.0,0.1445818,0.9428717
165.0,0.14979318,0.94806516
166.0,0.12551385,0.95661914
167.0,0.12894443,0.95794296
168.0,0.12646621,0.95723015
169.0,0.13890828,0.9505092
170.0,0.16538256,0.942057
171.0,0.14415781,0.9421589
172.0,0.14199294,0.9472505
173.0,0.13818151,0.9527495
174.0,0.15587907,0.9478615
175.0,0.12838592,0.9598778
176.0,0.13108826,0.95305496
177.0,0.1229227,0.95437884
178.0,0.12967591,0.955499
179.0,0.13430497,0.9541752
180.0,0.14507702,0.9525458
181.0,0.13019459,0.96150714
182.0,0.1437304,0.9527495
183.0,0.13091478,0.95661914
184.0,0.119560465,0.9610998
185.0,0.18547536,0.9440937
186.0,0.1256137,0.9589613
187.0,0.14818057,0.94399184
188.0,0.13280517,0.951222
189.0,0.13844094,0.95386964
190.0,0.13908589,0.95784116
191.0,0.1356886,0.9515275
192.0,0.114456564,0.95997965
193.0,0.17838508,0.9404277
194.0,0.118133806,0.9604888
195.0,0.15406778,0.951222
196.0,0.13243824,0.9539715
197.0,0.12971923,0.953666
198.0,0.13916205,0.9525458
199.0,0.14199445,0.9540733
200.0,0.16683345,0.9476578
201.0,0.15499517,0.95305496
202.0,0.14056869,0.951833
203.0,0.18394862,0.9415479
204.0,0.1736756,0.9434827
205.0,0.13940027,0.9505092
206.0,0.23738222,0.9392057
207.0,0.14271587,0.95295316
208.0,0.11606966,0.9553971
209.0,0.11687235,0.95661914
210.0,0.12593004,0.96211815
211.0,0.11423476,0.96069247
212.0,0.15097156,0.9556008
213.0,0.123964794,0.9575356
214.0,0.1491562,0.9549898
215.0,0.1669374,0.946945
216.0,0.13413987,0.9534623
217.0,0.14369786,0.95173115
218.0,0.12944847,0.95661914
219.0,0.1434294,0.954888
220.0,0.14061202,0.9539715
221.0,0.13360894,0.95651734
222.0,0.13834955,0.9519348
223.0,0.124334425,0.9580448
224.0,0.12285488,0.95855397
225.0,0.13123482,0.95631367
226.0,0.12767456,0.9580448
227.0,0.15148172,0.9540733
228.0,0.14546174,0.9503055
229.0,0.12927404,0.95
230.0,0.1448154,0.959165
231.0,0.12575649,0.9569246
232.0,0.13558812,0.95448065
233.0,0.15643568,0.9492872
234.0,0.13908666,0.95010185
235.0,0.14345558,0.952444
236.0,0.12092477,0.9624236
237.0,0.14638978,0.95325863
238.0,0.13674726,0.9556008
239.0,0.18098323,0.9440937
240.0,0.124201134,0.95865583
241.0,0.12366186,0.95448065
242.0,0.14158978,0.95295316
243.0,0.17398405,0.9478615
244.0,0.13367157,0.95784116
245.0,0.13827571,0.9521385
246.0,0.1443071,0.95794296
247.0,0.12380253,0.9669043
248.0,0.13344468,0.9595723
249.0,0.11229136,0.9618126
250.0,0.15259211,0.951222
251.0,0.14341916,0.9521385
252.0,0.14972487,0.9526477
253.0,0.14699706,0.94898164
254.0,0.16824153,0.94602853
255.0,0.13453372,0.95600814
256.0,0.16343388,0.95010185
257.0,0.11444431,0.9598778
258.0,0.14987782,0.9546843
259.0,0.1456691,0.9519348
260.0,0.15325797,0.949389
261.0,0.13986571,0.95661914
262.0,0.14177336,0.9540733
263.0,0.14404835,0.9545825
264.0,0.10994264,0.9625255
265.0,0.15002088,0.95448065
266.0,0.15207267,0.95386964
267.0,0.11995778,0.96344197
268.0,0.14643732,0.95081466
269.0,0.13621964,0.95865583
270.0,0.14269523,0.95305496
271.0,0.1557125,0.95
272.0,0.1622745,0.95437884
273.0,0.11535078,0.95600814
274.0,0.141723,0.9552953
275.0,0.13186665,0.9582485
276.0,0.1681492,0.9465377
277.0,0.14915606,0.9515275
278.0,0.13966541,0.95448065
279.0,0.14790902,0.95356417
280.0,0.15489744,0.95611
281.0,0.13919196,0.9574338
282.0,0.14080949,0.952444
283.0,0.13938032,0.95651734
284.0,0.14558855,0.95631367
285.0,0.13528252,0.9545825
286.0,0.12525602,0.9588595
287.0,0.12047514,0.95875764
288.0,0.12256534,0.9590631
289.0,0.13173416,0.9590631
290.0,0.112054646,0.9612016
291.0,0.13363934,0.9595723
292.0,0.12775995,0.95794296
293.0,0.12832782,0.9596741
294.0,0.12639923,0.9552953
295.0,0.13421042,0.95855397
296.0,0.12224427,0.95651734
297.0,0.13489343,0.95723015
298.0,0.13857506,0.9614053
299.0,0.14260997,0.95936865
300.0,0.14307144,0.9562118
