epoch,loss,accuracy
148.0,0.12096503,0.9484725
149.0,0.11652944,0.94592667
150.0,0.110850915,0.9569246
151.0,0.10786245,0.95651734
152.0,0.10869234,0.94867617
153.0,0.13330519,0.94083506
154.0,0.12235416,0.94745415
155.0,0.117958814,0.94399184
156.0,0.10282686,0.9569246
157.0,0.15058468,0.9355397
158.0,0.10819455,0.948167
159.0,0.11528692,0.9526477
160.0,0.12758024,0.9442974
161.0,0.099815205,0.9589613
162.0,0.12060514,0.94582486
163.0,0.11447028,0.9471487
164.0,0.111104906,0.9462322
165.0,0.14221422,0.943279
166.0,0.108847216,0.94867617
167.0,0.118861414,0.9589613
168.0,0.11448742,0.95173115
169.0,0.10977767,0.9498982
170.0,0.12323128,0.95071286
171.0,0.110436425,0.952444
172.0,0.119979426,0.9490835
173.0,0.09866326,0.95845217
174.0,0.10912441,0.9539715
175.0,0.106458955,0.9534623
176.0,0.11988826,0.947556
177.0,0.11938994,0.95437884
178.0,0.1174331,0.95224035
179.0,0.11497537,0.946334
180.0,0.10700546,0.9553971
181.0,0.11384053,0.95234215
182.0,0.15267926,0.9357434
183.0,0.12760153,0.94745415
184.0,0.12321337,0.94531566
185.0,0.12676185,0.94735235
186.0,0.104834005,0.95600814
187.0,0.113115035,0.9490835
188.0,0.11379632,0.95386964
189.0,0.10546215,0.95234215
190.0,0.14391159,0.9483707
191.0,0.10179032,0.95173115
192.0,0.096670024,0.95580447
193.0,0.109339505,0.95173115
194.0,0.1461564,0.9456212
195.0,0.103338845,0.9552953
196.0,0.11787527,0.9448065
197.0,0.102203235,0.95661914
198.0,0.10989688,0.9570265
199.0,0.1016355,0.95855397
200.0,0.13338816,0.950611
201.0,0.094944134,0.9619145
202.0,0.11269368,0.9471487
203.0,0.131664,0.9476578
204.0,0.11421458,0.9520367
205.0,0.11310799,0.95651734
206.0,0.10190396,0.9625255
207.0,0.1061092,0.9568228
208.0,0.11045355,0.9515275
209.0,0.094883434,0.9665988
210.0,0.10054342,0.96008146
211.0,0.10721481,0.9504073
212.0,0.10634349,0.95509166
213.0,0.09824977,0.95947045
214.0,0.09353789,0.9639511
215.0,0.09851984,0.959776
216.0,0.09921385,0.96079427
217.0,0.112534694,0.95509166
218.0,0.10228134,0.96008146
219.0,0.09652779,0.9602851
220.0,0.09738294,0.9618126
221.0,0.11096914,0.9531568
222.0,0.10474361,0.95325863
223.0,0.10605947,0.9496945
224.0,0.10450121,0.9569246
225.0,0.10295509,0.9564155
226.0,0.10986893,0.948778
227.0,0.098525874,0.95437884
228.0,0.12945555,0.9478615
229.0,0.1002405,0.95733196
230.0,0.09927355,0.964053
231.0,0.09538014,0.95936865
232.0,0.099369116,0.96099794
233.0,0.09633198,0.9620163
234.0,0.09753566,0.9610998
235.0,0.105400525,0.9498982
236.0,0.122170985,0.9521385
237.0,0.09954524,0.9620163
238.0,0.11002521,0.9478615
239.0,0.109661534,0.94959265
240.0,0.1070591,0.95081466
241.0,0.10707395,0.9541752
242.0,0.10225142,0.95875764
243.0,0.100514345,0.9610998
244.0,0.11097462,0.94867617
245.0,0.10347137,0.95794296
246.0,0.11429105,0.95661914
247.0,0.09841693,0.96089613
248.0,0.120982185,0.952444
249.0,0.112248115,0.95631367
250.0,0.12390965,0.95295316
251.0,0.10433139,0.9498982
252.0,0.09748968,0.9564155
253.0,0.10379578,0.95631367
254.0,0.15771945,0.9372709
255.0,0.09466237,0.95947045
256.0,0.105014235,0.954277
257.0,0.09299186,0.96507126
258.0,0.10628437,0.95794296
259.0,0.10575955,0.9602851
260.0,0.10029672,0.95651734
261.0,0.110118195,0.95173115
262.0,0.0951987,0.9612016
263.0,0.10520304,0.95356417
264.0,0.12040591,0.95071286
265.0,0.12352109,0.947556
266.0,0.10808787,0.95234215
267.0,0.11766435,0.951833
268.0,0.13288958,0.9401222
269.0,0.15277682,0.9440937
270.0,0.1381646,0.94368637
271.0,0.104017586,0.9617108
272.0,0.11995001,0.947556
273.0,0.107254304,0.9575356
274.0,0.10281666,0.9592668
275.0,0.11512403,0.9483707
276.0,0.0948947,0.95947045
277.0,0.106712885,0.95611
278.0,0.109845296,0.95162934
279.0,0.107213385,0.955499
280.0,0.107618175,0.9476578
281.0,0.09860658,0.96069247
282.0,0.096452825,0.959776
283.0,0.10048046,0.95570266
284.0,0.10179944,0.9528513
285.0,0.10360489,0.95814663
286.0,0.13302962,0.9478615
287.0,0.16399555,0.9422607
288.0,0.09675096,0.96150714
289.0,0.11517219,0.9496945
290.0,0.108674005,0.95101833
291.0,0.09766245,0.9601833
292.0,0.10420924,0.9589613
293.0,0.098754376,0.96293277
294.0,0.11715931,0.9541752
295.0,0.103088416,0.9539715
296.0,0.122930534,0.94806516
297.0,0.11648562,0.9513238
298.0,0.11206212,0.9562118
299.0,0.09792274,0.95845217
300.0,0.10342553,0.9539715
