epoch,loss,accuracy
248.0,0.2089468,0.9556008
249.0,0.2691412,0.9406314
250.0,0.18232526,0.9556008
251.0,0.25948977,0.93879837
252.0,0.20689166,0.946334
253.0,0.21980084,0.9477597
254.0,0.2219484,0.9465377
255.0,0.19833115,0.95173115
256.0,0.21078019,0.94735235
257.0,0.24661078,0.9465377
258.0,0.22493729,0.94887984
259.0,0.22032365,0.94389004
260.0,0.19542305,0.9547862
261.0,0.216659,0.94368637
262.0,0.22910626,0.94663954
263.0,0.21078828,0.94602853
264.0,0.19191578,0.9525458
265.0,0.22048396,0.9455193
266.0,0.20937894,0.9497963
267.0,0.21989253,0.9483707
268.0,0.2361861,0.9395112
269.0,0.22363777,0.9526477
270.0,0.21823606,0.9513238
271.0,0.19702974,0.9575356
272.0,0.2096849,0.9492872
273.0,0.22159696,0.9478615
274.0,0.22455195,0.95081466
275.0,0.25746924,0.94511205
276.0,0.18070854,0.9582485
277.0,0.24044679,0.94806516
278.0,0.22004816,0.94857436
279.0,0.19175592,0.9552953
280.0,0.191212,0.9552953
281.0,0.19997391,0.9526477
282.0,0.24743915,0.94898164
283.0,0.20834015,0.950611
284.0,0.2831769,0.93533605
285.0,0.17822416,0.95570266
286.0,0.21383868,0.9503055
287.0,0.22445141,0.94887984
288.0,0.20880069,0.9549898
289.0,0.24059446,0.945112
290.0,0.2193874,0.9476578
291.0,0.18478228,0.95723015
292.0,0.18137896,0.9589613
293.0,0.23916614,0.94826883
294.0,0.23507917,0.95010185
295.0,0.19937971,0.952444
296.0,0.30469802,0.9401222
297.0,0.2231426,0.94826883
298.0,0.21787295,0.9514257
299.0,0.16922615,0.95386964
300.0,0.2264037,0.9497963
